!CSV A.01.01
!Keysight Technologies,N5227B,US58420762,A.13.80.08
!Date: Tuesday, November 21, 2023 09:33:30
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21(DB),S21(DEG)
3000000000,-53.747005,171.51903
3003000000,-53.866047,163.18411
3006000000,-53.93853,155.80223
3009000000,-53.903831,148.5513
3012000000,-53.914688,141.77635
3015000000,-53.923759,133.52454
3018000000,-53.838314,126.64391
3021000000,-53.549644,117.84926
3024000000,-53.372829,109.46911
3027000000,-53.238045,100.07786
3030000000,-53.070084,90.757019
3033000000,-53.142414,81.325081
3036000000,-53.242012,72.936142
3039000000,-53.226456,63.259266
3042000000,-53.360611,54.843945
3045000000,-53.468712,45.67416
3048000000,-53.852421,37.865334
3051000000,-53.829197,31.318768
3054000000,-53.784622,25.346849
3057000000,-53.589432,17.253658
3060000000,-53.26889,8.6190634
3063000000,-53.124062,-0.80351114
3066000000,-53.005188,-9.6239977
3069000000,-53.130524,-19.652637
3072000000,-53.144142,-29.308783
3075000000,-53.299793,-38.34697
3078000000,-53.468559,-47.201561
3081000000,-53.639927,-56.424789
3084000000,-53.950218,-63.413074
3087000000,-54.186863,-71.291046
3090000000,-54.211861,-77.142807
3093000000,-54.163197,-83.676041
3096000000,-54.049866,-90.685722
3099000000,-53.661869,-98.444237
3102000000,-53.493622,-107.22038
3105000000,-53.465034,-116.35025
3108000000,-53.307861,-125.99
3111000000,-53.366318,-135.57037
3114000000,-53.493225,-145.13788
3117000000,-53.88623,-154.49742
3120000000,-54.135891,-160.96057
3123000000,-54.14798,-167.69719
3126000000,-54.177959,-174.28554
3129000000,-54.007008,178.53842
3132000000,-53.82959,171.79427
3135000000,-53.500111,162.96553
3138000000,-53.390987,153.58672
3141000000,-53.209183,144.95596
3144000000,-53.062584,135.09427
3147000000,-53.12109,124.86198
3150000000,-53.34623,114.98643
3153000000,-53.557648,105.78472
3156000000,-53.885162,98.47934
3159000000,-53.899597,90.856735
3162000000,-54.254864,84.571976
3165000000,-53.993526,77.992241
3168000000,-53.82473,70.309631
3171000000,-53.472561,61.351341
3174000000,-53.4231,52.961281
3177000000,-53.31242,42.659695
3180000000,-53.350712,33.337624
3183000000,-53.443905,23.400396
3186000000,-53.455009,14.533922
3189000000,-53.839096,5.2412734
3192000000,-54.199467,-3.9129019
3195000000,-54.546432,-11.344625
3198000000,-54.876354,-16.466114
3201000000,-54.757381,-22.03108
3204000000,-54.385601,-28.946089
3207000000,-54.193638,-37.300415
3210000000,-54.18679,-46.097961
3213000000,-54.204365,-56.453171
3216000000,-54.408188,-64.07412
3219000000,-54.516479,-71.506889
3222000000,-54.615238,-78.896095
3225000000,-54.519672,-86.709396
3228000000,-54.343056,-95.517586
3231000000,-54.516605,-102.68258
3234000000,-54.495037,-109.72774
3237000000,-54.592594,-117.14005
3240000000,-54.468712,-124.92505
3243000000,-54.300644,-133.14478
3246000000,-54.180126,-140.79599
3249000000,-54.135437,-149.36331
3252000000,-54.194931,-157.23134
3255000000,-54.111019,-165.92998
3258000000,-54.059704,-174.22551
3261000000,-53.884995,177.98987
3264000000,-53.805939,169.12093
3267000000,-53.816082,160.16724
3270000000,-53.920464,152.6555
3273000000,-53.918739,144.13812
3276000000,-53.930614,135.95467
3279000000,-53.899876,127.19434
3282000000,-53.877487,119.30893
3285000000,-53.757195,110.57947
3288000000,-53.690777,102.19113
3291000000,-53.660946,94.146461
3294000000,-53.566803,84.994324
3297000000,-53.535004,76.576233
3300000000,-53.768829,67.105873
3303000000,-53.845165,58.807259
3306000000,-53.803535,51.262707
3309000000,-53.832932,42.56554
3312000000,-53.928307,33.92345
3315000000,-53.930157,25.093723
3318000000,-54.132366,17.051794
3321000000,-54.211086,9.458683
3324000000,-54.232777,1.9901694
3327000000,-54.346642,-5.4749656
3330000000,-54.200356,-12.664482
3333000000,-53.905441,-20.707594
3336000000,-53.84322,-29.654331
3339000000,-53.832478,-38.872574
3342000000,-54.006298,-47.488403
3345000000,-54.098652,-56.455952
3348000000,-54.151253,-64.708549
3351000000,-54.499363,-71.673729
3354000000,-54.510098,-79.048225
3357000000,-54.506321,-86.0308
3360000000,-54.363678,-93.395515
3363000000,-54.173779,-100.83556
3366000000,-53.926132,-109.14855
3369000000,-53.574791,-118.09399
3372000000,-53.546612,-127.82926
3375000000,-53.617065,-136.59402
3378000000,-53.667118,-145.19919
3381000000,-53.851704,-154.18852
3384000000,-53.907509,-163.1161
3387000000,-53.918694,-170.75819
3390000000,-54.008179,-178.58838
3393000000,-54.030132,172.46774
3396000000,-54.122116,164.44911
3399000000,-54.192829,155.98212
3402000000,-54.205711,148.01242
3405000000,-54.138367,140.88814
3408000000,-54.025356,132.03302
3411000000,-54.074406,122.91815
3414000000,-54.102489,114.74009
3417000000,-54.162003,105.48109
3420000000,-54.418449,96.972305
3423000000,-54.617699,89.925545
3426000000,-54.66647,82.173973
3429000000,-54.534237,75.523277
3432000000,-54.570553,68.930565
3435000000,-54.435406,60.453793
3438000000,-54.397449,52.662128
3441000000,-54.246269,43.949783
3444000000,-54.278561,35.342476
3447000000,-54.362034,27.362242
3450000000,-54.229839,19.171886
3453000000,-54.160534,9.5968647
3456000000,-54.377487,1.735808
3459000000,-54.328964,-6.2168283
3462000000,-54.471256,-14.45194
3465000000,-54.451916,-21.138514
3468000000,-54.361198,-27.6863
3471000000,-54.181675,-36.314377
3474000000,-53.870918,-45.915554
3477000000,-53.992458,-55.948074
3480000000,-54.01709,-65.317108
3483000000,-54.090347,-73.441284
3486000000,-54.339764,-81.343231
3489000000,-54.408646,-89.091507
3492000000,-54.215122,-96.749512
3495000000,-54.370667,-105.10117
3498000000,-54.325851,-112.97964
3501000000,-54.326466,-122.45785
3504000000,-54.358849,-130.24597
3507000000,-54.279591,-138.73772
3510000000,-54.386574,-147.36496
3513000000,-54.252411,-156.27913
3516000000,-54.285629,-164.89941
3519000000,-54.51379,-174.4269
3522000000,-54.652981,176.81454
3525000000,-54.758942,169.64995
3528000000,-54.878475,162.15926
3531000000,-55.09547,155.17831
3534000000,-55.127014,147.74487
3537000000,-55.152905,140.05583
3540000000,-54.811954,132.38045
3543000000,-54.922127,123.67542
3546000000,-54.729206,114.03874
3549000000,-54.980198,105.46957
3552000000,-55.109631,96.329811
3555000000,-55.217995,88.230469
3558000000,-55.683006,81.390198
3561000000,-55.739208,74.15139
3564000000,-55.917488,68.217949
3567000000,-55.848091,61.564888
3570000000,-55.620575,54.633732
3573000000,-55.283844,48.600632
3576000000,-55.066166,38.642246
3579000000,-54.766106,29.511957
3582000000,-54.721336,20.199894
3585000000,-54.835243,9.5136871
3588000000,-54.999458,0.75897235
3591000000,-55.240185,-7.5211439
3594000000,-55.558182,-15.369107
3597000000,-55.824947,-22.156713
3600000000,-55.868656,-27.083935
3603000000,-55.640095,-33.571854
3606000000,-55.361252,-41.101761
3609000000,-55.100327,-50.387627
3612000000,-55.107334,-58.604424
3615000000,-54.979614,-67.524544
3618000000,-54.913273,-76.687927
3621000000,-55.099682,-85.995842
3624000000,-55.150211,-95.662682
3627000000,-55.385979,-103.00221
3630000000,-55.579964,-111.26664
3633000000,-55.603394,-119.21664
3636000000,-55.984364,-125.87268
3639000000,-55.931644,-133.0544
3642000000,-55.748878,-139.85483
3645000000,-55.571438,-146.81931
3648000000,-55.532764,-155.74269
3651000000,-55.435997,-164.22354
3654000000,-55.310368,-171.90535
3657000000,-55.346481,178.58978
3660000000,-55.297684,169.91777
3663000000,-55.34095,162.0903
3666000000,-55.591564,154.38942
3669000000,-55.718872,146.29251
3672000000,-55.671726,137.1526
3675000000,-55.744431,130.36577
3678000000,-55.760418,124.49339
3681000000,-55.571014,116.25154
3684000000,-55.528202,108.50977
3687000000,-55.13546,99.627419
3690000000,-55.268173,91.760933
3693000000,-54.972809,82.824776
3696000000,-55.213955,73.060211
3699000000,-55.231434,63.821281
3702000000,-55.391048,54.841537
3705000000,-55.585438,46.616287
3708000000,-55.748077,40.78384
3711000000,-55.775597,31.55529
3714000000,-55.813652,24.341503
3717000000,-55.69965,17.60841
3720000000,-55.676891,11.337819
3723000000,-55.565483,2.0939395
3726000000,-55.254047,-5.6058054
3729000000,-55.220219,-14.649404
3732000000,-55.169014,-23.351954
3735000000,-55.246181,-33.408916
