!CSV A.01.01
!Keysight Technologies,N5227B,US58420762,A.13.80.08
!Date: Tuesday, November 21, 2023 09:34:51
!Source: Standard

BEGIN CH1_DATA
Time(s),S21(DB),S21(DEG)
5e-009,-118.75116,-73.950623
5.015e-009,-118.5148,-48.209984
5.03e-009,-118.34199,-22.953964
5.045e-009,-118.2378,1.8545663
5.06e-009,-118.20589,26.241867
5.075e-009,-118.2486,50.221863
5.09e-009,-118.36723,73.796738
5.105e-009,-118.56271,96.95562
5.12e-009,-118.83482,119.67516
5.135e-009,-119.18266,141.91716
5.15e-009,-119.60324,163.62987
5.165e-009,-120.09107,-175.25308
5.18e-009,-120.63706,-154.80914
5.195e-009,-121.22639,-135.11967
5.21e-009,-121.83722,-116.25755
5.225e-009,-122.44011,-98.257484
5.24e-009,-122.99807,-81.079483
5.255e-009,-123.47342,-64.578606
5.27e-009,-123.83708,-48.486507
5.285e-009,-124.07922,-32.449486
5.3e-009,-124.2147,-16.100389
5.315e-009,-124.27958,0.84289086
5.33e-009,-124.32206,18.548113
5.345e-009,-124.39174,37.068718
5.36e-009,-124.5346,56.380898
5.375e-009,-124.79511,76.418633
5.39e-009,-125.21539,97.104897
5.405e-009,-125.84494,118.37124
5.42e-009,-126.7494,140.17274
5.435e-009,-128.02719,162.51738
5.45e-009,-129.85689,-174.49956
5.465e-009,-132.61003,-150.45987
5.48e-009,-137.32359,-123.51388
5.495e-009,-149.22426,-66.515419
5.51e-009,-140.31145,77.514984
5.525e-009,-133.15004,108.84568
5.54e-009,-129.11163,134.43741
5.555e-009,-126.29931,158.88008
5.57e-009,-124.15717,-177.04808
5.585e-009,-122.44871,-153.116
5.6e-009,-121.05007,-129.22382
5.615e-009,-119.88938,-105.33199
5.63e-009,-118.91999,-81.415489
5.645e-009,-118.11134,-57.459663
5.66e-009,-117.44162,-33.453888
5.675e-009,-116.8954,-9.3901224
5.69e-009,-116.46125,14.740564
5.705e-009,-116.13058,38.947235
5.72e-009,-115.89701,63.240974
5.735e-009,-115.7558,87.634972
5.75e-009,-115.70359,112.14539
5.765e-009,-115.73784,136.79422
5.78e-009,-115.85684,161.60475
5.795e-009,-116.05924,-173.38632
5.81e-009,-116.3438,-148.13995
5.825e-009,-116.70919,-122.60138
5.84e-009,-117.1528,-96.706184
5.855e-009,-117.67078,-70.367897
5.87e-009,-118.25498,-43.48682
5.885e-009,-118.89246,-15.943859
5.9e-009,-119.56136,12.384646
5.915e-009,-120.228,41.608047
5.93e-009,-120.84521,71.769562
5.945e-009,-121.35469,102.78519
5.96e-009,-121.69974,134.37656
5.975e-009,-121.84233,166.08466
5.99e-009,-121.78116,-162.6326
6.005e-009,-121.54991,-132.23509
6.02e-009,-121.20207,-103.00114
6.035e-009,-120.79115,-75.017288
6.05e-009,-120.35956,-48.243313
6.065e-009,-119.93501,-22.571611
6.08e-009,-119.53288,2.1265395
6.095e-009,-119.15903,25.972525
6.11e-009,-118.8138,49.084297
6.125e-009,-118.49279,71.568108
6.14e-009,-118.19055,93.526466
6.155e-009,-117.90066,115.05325
6.17e-009,-117.61782,136.24869
6.185e-009,-117.3381,157.20583
6.2e-009,-117.05957,178.01782
6.215e-009,-116.78271,-161.22972
6.23e-009,-116.5108,-140.46274
6.245e-009,-116.24797,-119.61799
6.26e-009,-116.00052,-98.645035
6.275e-009,-115.77496,-77.510551
6.29e-009,-115.57846,-56.189926
6.305e-009,-115.41793,-34.669048
6.32e-009,-115.30013,-12.944709
6.335e-009,-115.23146,8.9834929
6.35e-009,-115.21774,31.108875
6.365e-009,-115.26495,53.424908
6.38e-009,-115.37886,75.925941
6.395e-009,-115.56548,98.601105
6.41e-009,-115.83109,121.45003
6.425e-009,-116.18297,144.46518
6.44e-009,-116.62937,167.64842
6.455e-009,-117.18023,-168.99585
6.47e-009,-117.84799,-145.45309
6.485e-009,-118.64848,-121.70773
6.5e-009,-119.60275,-97.71434
6.515e-009,-120.73925,-73.411827
6.53e-009,-122.0982,-48.692013
6.545e-009,-123.73918,-23.346895
6.56e-009,-125.7542,3.0133679
6.575e-009,-128.29482,31.269306
6.59e-009,-131.60422,63.714233
6.605e-009,-135.8541,107.53974
6.62e-009,-138.67674,177.07756
6.635e-009,-135.99046,-117.94691
6.65e-009,-132.75626,-76.950562
6.665e-009,-130.50797,-45.266605
6.68e-009,-129.02066,-17.034563
6.695e-009,-128.08968,9.6697369
6.71e-009,-127.59938,35.636139
6.725e-009,-127.49853,61.253826
