!CSV A.01.01
!Keysight Technologies,N5227B,US58420762,A.13.80.08
!Date: Tuesday, November 21, 2023 09:53:59
!Source: Standard

BEGIN CH1_DATA
Time(s),S21(DB),S21(DEG)
5e-009,-126.16183,62.055321
5.015e-009,-126.45086,89.917511
5.03e-009,-126.74639,118.07833
5.045e-009,-127.04353,146.48532
5.06e-009,-127.33965,175.07838
5.075e-009,-127.63631,-156.20633
5.09e-009,-127.93858,-127.4317
5.105e-009,-128.2556,-98.651131
5.12e-009,-128.6012,-69.893478
5.135e-009,-128.99203,-41.165386
5.15e-009,-129.44881,-12.437924
5.165e-009,-129.99643,16.366007
5.18e-009,-130.66277,45.384499
5.195e-009,-131.48143,74.853065
5.21e-009,-132.4908,105.15765
5.225e-009,-133.72905,136.99554
5.24e-009,-135.20491,171.5891
5.255e-009,-136.79604,-148.97707
5.27e-009,-137.96652,-102.55666
5.285e-009,-137.74991,-51.634533
5.3e-009,-136.05107,-4.6351137
5.315e-009,-133.8208,34.931103
5.33e-009,-131.67172,68.986076
5.345e-009,-129.76454,99.702858
5.36e-009,-128.1015,128.40321
5.375e-009,-126.65026,155.82251
5.39e-009,-125.37711,-177.61699
5.405e-009,-124.25429,-151.66246
5.42e-009,-123.25962,-126.1515
5.435e-009,-122.37607,-100.97787
5.45e-009,-121.58962,-76.066925
5.465e-009,-120.89003,-51.364315
5.48e-009,-120.26808,-26.82929
5.495e-009,-119.71722,-2.4302976
5.51e-009,-119.23139,21.858089
5.525e-009,-118.80591,46.0574
5.54e-009,-118.43681,70.186226
5.555e-009,-118.12062,94.260597
5.57e-009,-117.85471,118.29548
5.585e-009,-117.63674,142.30457
5.6e-009,-117.46455,166.30281
5.615e-009,-117.33655,-169.69814
5.63e-009,-117.25128,-145.68315
5.645e-009,-117.20763,-121.63873
5.66e-009,-117.20444,-97.549355
5.675e-009,-117.24082,-73.399536
5.69e-009,-117.31607,-49.173191
5.705e-009,-117.42931,-24.85046
5.72e-009,-117.57967,-0.41264978
5.735e-009,-117.76625,24.163464
5.75e-009,-117.98782,48.901375
5.765e-009,-118.24276,73.828568
5.78e-009,-118.52899,98.971863
5.795e-009,-118.84358,124.3618
5.81e-009,-119.1828,150.03078
5.825e-009,-119.5415,176.0103
5.84e-009,-119.91292,-157.67282
5.855e-009,-120.28878,-130.99487
5.87e-009,-120.65891,-103.94515
5.885e-009,-121.0116,-76.527733
5.9e-009,-121.33424,-48.770805
5.915e-009,-121.61463,-20.728359
5.93e-009,-121.84266,7.5200992
5.945e-009,-122.01163,35.867725
5.96e-009,-122.11961,64.1987
5.975e-009,-122.17026,92.395538
5.99e-009,-122.17198,120.35349
6.005e-009,-122.13646,147.99234
6.02e-009,-122.07748,175.25629
6.035e-009,-122.00848,-157.88248
6.05e-009,-121.94227,-131.43364
6.065e-009,-121.88992,-105.39145
6.08e-009,-121.86084,-79.74015
6.095e-009,-121.86217,-54.460232
6.11e-009,-121.89987,-29.532219
6.125e-009,-121.97839,-4.9375749
6.14e-009,-122.10096,19.340448
6.155e-009,-122.2697,43.314613
6.17e-009,-122.48586,66.991608
6.185e-009,-122.74976,90.378716
6.2e-009,-123.06117,113.47587
6.215e-009,-123.41829,136.2822
6.23e-009,-123.81874,158.79668
6.245e-009,-124.25862,-178.98201
6.26e-009,-124.73247,-157.04964
6.275e-009,-125.23311,-135.3969
6.29e-009,-125.75237,-113.99761
6.305e-009,-126.27998,-92.807884
6.32e-009,-126.80523,-71.755753
6.335e-009,-127.31712,-50.743069
6.35e-009,-127.80601,-29.631701
6.365e-009,-128.26387,-8.2583637
6.38e-009,-128.686,13.570445
6.395e-009,-129.06734,36.053928
6.41e-009,-129.40334,59.398579
6.425e-009,-129.6839,83.787628
6.44e-009,-129.89165,109.36708
6.455e-009,-129.99838,136.19682
6.47e-009,-129.96756,164.21809
6.485e-009,-129.76163,-166.80183
6.5e-009,-129.3573,-137.24129
6.515e-009,-128.75714,-107.56599
6.53e-009,-127.99181,-78.189972
6.545e-009,-127.10905,-49.400215
6.56e-009,-126.16035,-21.321985
6.575e-009,-125.18951,6.0359554
6.59e-009,-124.22923,32.73708
6.605e-009,-123.30164,58.867565
6.62e-009,-122.42046,84.523933
6.635e-009,-121.59362,109.78682
6.65e-009,-120.82488,134.72981
6.665e-009,-120.11593,159.40958
6.68e-009,-119.46639,-176.12602
6.695e-009,-118.87525,-151.83885
6.71e-009,-118.34116,-127.69923
6.725e-009,-117.86216,-103.68388
6.74e-009,-117.43642,-79.772072
6.755e-009,-117.06193,-55.949543
6.77e-009,-116.73668,-32.202564
6.785e-009,-116.45894,-8.5206833
6.8e-009,-116.22668,15.105944
6.815e-009,-116.03823,38.684391
6.83e-009,-115.89172,62.223427
6.845e-009,-115.78538,85.729446
6.86e-009,-115.71755,109.2101
6.875e-009,-115.68629,132.67255
6.89e-009,-115.68991,156.12436
6.905e-009,-115.7264,179.57475
6.92e-009,-115.79383,-156.96718
6.935e-009,-115.89016,-133.4906
6.95e-009,-116.01307,-109.98383
6.965e-009,-116.16022,-86.433151
6.98e-009,-116.32899,-62.823643
6.995e-009,-116.51665,-39.139732
7.01e-009,-116.72002,-15.363791
7.025e-009,-116.93578,8.523385
7.04e-009,-117.16008,32.540257
7.055e-009,-117.38903,56.705238
7.07e-009,-117.61807,81.035721
7.085e-009,-117.84234,105.54617
7.1e-009,-118.05675,130.24709
7.115e-009,-118.25613,155.14302
7.13e-009,-118.43519,-179.76868
7.145e-009,-118.58893,-154.49931
7.16e-009,-118.71311,-129.06969
7.175e-009,-118.80458,-103.5093
7.19e-009,-118.86153,-77.854568
7.205e-009,-118.88387,-52.149395
7.22e-009,-118.87321,-26.437691
7.235e-009,-118.83318,-0.76349968
7.25e-009,-118.76876,24.832693
7.265e-009,-118.68594,50.315712
7.28e-009,-118.59177,75.658882
7.295e-009,-118.49348,100.84168
7.31e-009,-118.39824,125.85161
7.325e-009,-118.31323,150.6783
7.34e-009,-118.24483,175.31911
7.355e-009,-118.19907,-160.22772
7.37e-009,-118.18156,-135.96262
7.385e-009,-118.19725,-111.88638
7.4e-009,-118.25079,-88.000175
7.415e-009,-118.3461,-64.307808
7.43e-009,-118.48711,-40.81786
7.445e-009,-118.67741,-17.539042
7.46e-009,-118.92028,5.5108423
7.475e-009,-119.21891,28.308958
7.49e-009,-119.57561,50.825569
7.505e-009,-119.99261,73.017548
7.52e-009,-120.47125,94.833817
7.535e-009,-121.01125,116.20783
7.55e-009,-121.60962,137.05042
7.565e-009,-122.26044,157.26337
7.58e-009,-122.95039,176.72597
7.595e-009,-123.65829,-164.67802
7.61e-009,-124.35047,-147.0451
7.625e-009,-124.98153,-130.39372
7.64e-009,-125.49708,-114.61309
7.655e-009,-125.84798,-99.403069
7.67e-009,-126.00645,-84.306267
7.685e-009,-125.98056,-68.816917
7.7e-009,-125.80971,-52.523067
7.715e-009,-125.54922,-35.191383
7.73e-009,-125.25298,-16.750298
7.745e-009,-124.96452,2.7545149
7.76e-009,-124.71454,23.236523
7.775e-009,-124.52257,44.597012
7.79e-009,-124.39986,66.756271
7.805e-009,-124.35204,89.652451
7.82e-009,-124.38026,113.25916
7.835e-009,-124.48175,137.56757
7.85e-009,-124.65019,162.59528
7.865e-009,-124.87405,-171.61905
7.88e-009,-125.1367,-145.03018
7.895e-009,-125.41351,-117.60123
7.91e-009,-125.67193,-89.32666
7.925e-009,-125.87356,-60.268837
7.94e-009,-125.97825,-30.59556
7.955e-009,-125.95433,-0.58489895
7.97e-009,-125.78741,29.409348
7.985e-009,-125.48528,59.023579
8e-009,-125.07429,87.976875
8.015e-009,-124.59008,116.09171
8.03e-009,-124.06749,143.30304
8.045e-009,-123.53486,169.62463
8.06e-009,-123.01244,-164.8885
8.075e-009,-122.51302,-140.1629
8.09e-009,-122.0428,-116.12021
8.105e-009,-121.60297,-92.688469
8.12e-009,-121.19204,-69.797096
8.135e-009,-120.80604,-47.382431
8.15e-009,-120.43981,-25.381092
