!CSV A.01.01
!Keysight Technologies,N5227B,US58420762,A.13.80.08
!Date: Tuesday, November 21, 2023 09:51:45
!Source: Standard

BEGIN CH1_DATA
Time(s),S21(DB),S21(DEG)
5e-009,-122.08435,-163.83475
5.015e-009,-121.78664,-142.711
5.03e-009,-121.54258,-121.71131
5.045e-009,-121.34423,-100.78213
5.06e-009,-121.18661,-79.868111
5.075e-009,-121.06665,-58.924816
5.09e-009,-120.98366,-37.900089
5.105e-009,-120.93726,-16.75017
5.12e-009,-120.92985,4.5670147
5.135e-009,-120.96355,26.093107
5.15e-009,-121.04237,47.866894
5.165e-009,-121.16935,69.932014
5.18e-009,-121.34901,92.329651
5.195e-009,-121.58468,115.11083
5.21e-009,-121.87952,138.33519
5.225e-009,-122.23516,162.07413
5.24e-009,-122.65067,-173.57559
5.255e-009,-123.12105,-148.50519
5.27e-009,-123.63493,-122.5785
5.285e-009,-124.17014,-95.648727
5.3e-009,-124.69009,-67.584496
5.315e-009,-125.14056,-38.334141
5.33e-009,-125.45397,-8.0001593
5.345e-009,-125.56491,23.07151
5.36e-009,-125.43526,54.312496
5.375e-009,-125.07391,85.088295
5.39e-009,-124.5303,114.90787
5.405e-009,-123.87218,143.52061
5.42e-009,-123.16119,170.89447
5.435e-009,-122.44336,-162.87654
5.45e-009,-121.74722,-137.64632
5.465e-009,-121.08846,-113.26637
5.48e-009,-120.47371,-89.60276
5.495e-009,-119.90427,-66.545219
5.51e-009,-119.3776,-43.996017
5.525e-009,-118.89,-21.876425
5.54e-009,-118.4363,-0.11694961
5.555e-009,-118.01176,21.347445
5.57e-009,-117.61165,42.575478
5.585e-009,-117.2321,63.622906
5.6e-009,-116.87016,84.543983
5.615e-009,-116.52409,105.38932
5.63e-009,-116.19325,126.20808
5.645e-009,-115.87828,147.04283
5.66e-009,-115.58059,167.93195
5.675e-009,-115.3028,-171.09097
5.69e-009,-115.04781,-149.99893
5.705e-009,-114.81939,-128.77092
5.72e-009,-114.6211,-107.3907
5.735e-009,-114.45712,-85.845299
5.75e-009,-114.33111,-64.126778
5.765e-009,-114.24731,-42.229485
5.78e-009,-114.20947,-20.148129
5.795e-009,-114.22147,2.121202
5.81e-009,-114.28725,24.583801
5.825e-009,-114.41086,47.246597
5.84e-009,-114.5962,70.119003
5.855e-009,-114.84777,93.215141
5.87e-009,-115.17001,116.55587
5.885e-009,-115.56816,140.16948
5.9e-009,-116.04724,164.09612
5.915e-009,-116.61308,-171.60753
5.93e-009,-117.27111,-146.86163
5.945e-009,-118.02606,-121.55679
5.96e-009,-118.88062,-95.537918
5.975e-009,-119.83163,-68.594734
5.99e-009,-120.86411,-40.445889
6.005e-009,-121.94067,-10.748578
6.02e-009,-122.98492,20.824711
6.035e-009,-123.86973,54.384781
6.05e-009,-124.4399,89.484383
6.065e-009,-124.58996,124.96806
6.08e-009,-124.34595,159.42145
6.095e-009,-123.84405,-168.08789
6.11e-009,-123.23818,-137.79491
6.125e-009,-122.63907,-109.49783
6.14e-009,-122.1097,-82.875786
6.155e-009,-121.67827,-57.646652
6.17e-009,-121.35409,-33.599918
6.185e-009,-121.13499,-10.606642
6.2e-009,-121.01194,11.401261
6.215e-009,-120.97018,32.444733
6.23e-009,-120.98882,52.517521
6.245e-009,-121.0395,71.612267
6.26e-009,-121.08704,89.747658
6.275e-009,-121.09116,107.01221
6.29e-009,-121.01194,123.58843
6.305e-009,-120.81967,139.76579
6.32e-009,-120.50352,155.89728
6.335e-009,-120.07477,172.32358
6.35e-009,-119.56226,-170.69543
6.365e-009,-119.00249,-153.01123
6.38e-009,-118.43153,-134.58194
6.395e-009,-117.87903,-115.43462
6.41e-009,-117.36765,-95.635216
6.425e-009,-116.91308,-75.263176
6.44e-009,-116.52582,-54.396343
6.455e-009,-116.21315,-33.10421
6.47e-009,-115.97953,-11.446439
6.485e-009,-115.82826,10.530732
6.5e-009,-115.76208,32.790188
6.515e-009,-115.78333,55.307888
6.53e-009,-115.89458,78.067802
6.545e-009,-116.09885,101.06493
6.56e-009,-116.39963,124.30697
6.575e-009,-116.80116,147.81442
6.59e-009,-117.3085,171.6252
6.605e-009,-117.92721,-164.20047
6.62e-009,-118.66359,-139.56989
6.635e-009,-119.52286,-114.34352
6.65e-009,-120.50702,-88.317345
6.665e-009,-121.6098,-61.19743
6.68e-009,-122.80489,-32.57618
6.695e-009,-124.02404,-1.9626579
6.71e-009,-125.12981,31.024895
6.725e-009,-125.91103,66.199966
6.74e-009,-126.17293,102.28491
6.755e-009,-125.89565,137.29105
6.77e-009,-125.24772,169.77173
6.785e-009,-124.44057,-160.60864
6.8e-009,-123.61526,-133.51765
