!CSV A.01.01
!Keysight Technologies,N5227B,US58420762,A.13.80.08
!Date: Tuesday, November 21, 2023 09:52:24
!Source: Standard

BEGIN CH1_DATA
Time(s),S21(DB),S21(DEG)
5e-009,-118.87108,-147.65361
5.015e-009,-118.16257,-124.60253
5.03e-009,-117.54446,-101.47723
5.045e-009,-117.01181,-78.288048
5.06e-009,-116.56071,-55.037312
5.075e-009,-116.18813,-31.732077
5.09e-009,-115.89199,-8.3770504
5.105e-009,-115.67024,15.0265
5.12e-009,-115.52228,38.472275
5.135e-009,-115.44721,61.961613
5.15e-009,-115.44503,85.492485
5.165e-009,-115.51644,109.0622
5.18e-009,-115.6625,132.67352
5.195e-009,-115.88481,156.32977
5.21e-009,-116.18592,-179.96635
5.225e-009,-116.56868,-156.20822
5.24e-009,-117.03706,-132.38672
5.255e-009,-117.5955,-108.48695
5.27e-009,-118.25076,-84.491096
5.285e-009,-119.00938,-60.368183
5.3e-009,-119.88081,-36.081337
5.315e-009,-120.87543,-11.565471
5.33e-009,-122.00593,13.263634
5.345e-009,-123.28722,38.547195
5.36e-009,-124.73407,64.495697
5.375e-009,-126.35856,91.449593
5.39e-009,-128.1566,119.94118
5.405e-009,-130.07933,150.76013
5.42e-009,-131.96594,-175.14996
5.435e-009,-133.46756,-137.50392
5.45e-009,-134.17819,-98.285881
5.465e-009,-134.04985,-61.349449
5.48e-009,-133.44501,-29.102791
5.495e-009,-132.71005,-1.5574332
5.51e-009,-131.99158,22.162317
5.525e-009,-131.29987,42.934994
5.54e-009,-130.58435,61.523129
5.555e-009,-129.78436,78.675613
5.57e-009,-128.86461,95.159187
5.585e-009,-127.82809,111.6687
5.6e-009,-126.71275,128.69865
5.615e-009,-125.56809,146.5094
5.63e-009,-124.44037,165.16063
5.645e-009,-123.36396,-175.40019
5.66e-009,-122.36053,-155.27373
5.675e-009,-121.44231,-134.57176
5.69e-009,-120.61513,-113.39998
5.705e-009,-119.88038,-91.844238
5.72e-009,-119.2377,-69.976639
5.735e-009,-118.6852,-47.85479
5.75e-009,-118.22079,-25.523298
5.765e-009,-117.84206,-3.0189164
5.78e-009,-117.54721,19.632523
5.795e-009,-117.33432,42.409767
5.81e-009,-117.20214,65.298744
5.825e-009,-117.14964,88.288391
5.84e-009,-117.1764,111.37568
5.855e-009,-117.28243,134.55959
5.87e-009,-117.46816,157.84744
5.885e-009,-117.73464,-178.74962
5.9e-009,-118.08283,-155.20834
5.915e-009,-118.51469,-131.49918
5.93e-009,-119.03214,-107.57458
5.945e-009,-119.63651,-83.369232
5.96e-009,-120.32887,-58.790676
5.975e-009,-121.10816,-33.711823
5.99e-009,-121.96843,-7.9542017
6.005e-009,-122.89429,18.711304
6.02e-009,-123.85379,46.576859
6.035e-009,-124.7854,75.939575
6.05e-009,-125.58734,106.98085
6.065e-009,-126.12488,139.51198
6.08e-009,-126.27711,172.7747
6.095e-009,-126.01186,-154.39085
6.11e-009,-125.40482,-122.99464
6.125e-009,-124.5855,-93.475372
6.14e-009,-123.66895,-65.78299
6.155e-009,-122.73082,-39.612907
6.17e-009,-121.81261,-14.623748
6.185e-009,-120.93463,9.4895487
6.2e-009,-120.10568,32.975544
6.215e-009,-119.32898,56.024158
6.23e-009,-118.60587,78.781944
6.245e-009,-117.93681,101.359
6.26e-009,-117.32243,123.83672
6.275e-009,-116.7634,146.27805
6.29e-009,-116.26099,168.7265
6.305e-009,-115.81651,-168.7834
6.32e-009,-115.43158,-146.23129
6.335e-009,-115.10812,-123.59792
6.35e-009,-114.84805,-100.87228
6.365e-009,-114.65364,-78.045135
6.38e-009,-114.52743,-55.109413
6.395e-009,-114.47233,-32.058266
6.41e-009,-114.4917,-8.8848085
6.425e-009,-114.5895,14.420115
6.44e-009,-114.77061,37.868092
6.455e-009,-115.04063,61.476818
6.47e-009,-115.40688,85.268654
6.485e-009,-115.87804,109.27831
6.5e-009,-116.46507,133.55588
6.515e-009,-117.18185,158.17468
6.53e-009,-118.04613,-176.75264
6.545e-009,-119.07993,-151.04849
6.56e-009,-120.31023,-124.42468
6.575e-009,-121.76591,-96.391418
6.59e-009,-123.46329,-66.097839
6.605e-009,-125.35226,-32.087425
6.62e-009,-127.15566,7.6351919
6.635e-009,-128.1637,53.419018
6.65e-009,-127.75322,99.941055
6.665e-009,-126.37722,140.884
6.68e-009,-124.81544,175.69482
6.695e-009,-123.42487,-153.67625
6.71e-009,-122.2868,-125.64046
6.725e-009,-121.39531,-99.259232
6.74e-009,-120.72618,-74.007996
6.755e-009,-120.25587,-49.594067
6.77e-009,-119.96541,-25.857826
6.785e-009,-119.8413,-2.7226398
6.8e-009,-119.87363,19.826462
6.815e-009,-120.05514,41.759075
6.83e-009,-120.38004,62.996994
6.845e-009,-120.84103,83.413071
6.86e-009,-121.4261,102.82455
6.875e-009,-122.11324,120.99184
6.89e-009,-122.85914,137.64006
6.905e-009,-123.59123,152.54309
6.92e-009,-124.20042,165.67815
6.935e-009,-124.56786,177.47493
6.95e-009,-124.61811,-171.15176
6.965e-009,-124.37492,-159.12129
6.98e-009,-123.94364,-145.69704
6.995e-009,-123.45087,-130.67038
7.01e-009,-122.9994,-114.19118
7.025e-009,-122.65789,-96.56514
7.04e-009,-122.47083,-78.121117
7.055e-009,-122.46963,-59.171097
7.07e-009,-122.68284,-40.020752
7.085e-009,-123.14288,-21.009727
7.1e-009,-123.89181,-2.5870492
7.115e-009,-124.98339,14.53244
7.13e-009,-126.47343,29.02323
7.145e-009,-128.32776,38.26226
7.16e-009,-130.01312,38.083275
7.175e-009,-129.96829,29.637966
7.19e-009,-127.80264,26.621862
7.205e-009,-125.12016,34.088669
7.22e-009,-122.72649,48.094719
7.235e-009,-120.72575,65.549942
7.25e-009,-119.06784,84.896187
7.265e-009,-117.69218,105.35946
7.28e-009,-116.55085,126.51896
7.295e-009,-115.60926,148.13306
7.31e-009,-114.84253,170.04688
7.325e-009,-114.23303,-167.84341
7.34e-009,-113.76847,-145.61526
7.355e-009,-113.44073,-123.32964
7.37e-009,-113.24483,-101.04185
7.385e-009,-113.17857,-78.805336
7.4e-009,-113.24233,-56.678463
7.415e-009,-113.43861,-34.729504
7.43e-009,-113.77204,-13.044964
7.445e-009,-114.24949,8.2600164
7.46e-009,-114.87861,29.02449
7.475e-009,-115.66684,49.018963
7.49e-009,-116.61658,67.906281
7.505e-009,-117.71398,85.197235
7.52e-009,-118.90452,100.23074
7.535e-009,-120.04859,112.31152
7.55e-009,-120.88621,121.30034
7.565e-009,-121.12842,128.56236
7.58e-009,-120.71638,136.78214
7.595e-009,-119.89207,147.96104
7.61e-009,-118.95504,162.42381
7.625e-009,-118.09617,179.59689
7.64e-009,-117.40411,-161.19655
7.655e-009,-116.91425,-140.46751
7.67e-009,-116.64124,-118.54094
7.685e-009,-116.59486,-95.587273
7.7e-009,-116.78747,-71.644608
7.715e-009,-117.23782,-46.610435
7.73e-009,-117.97205,-20.19286
7.745e-009,-119.01841,8.2119741
7.76e-009,-120.38136,39.768772
7.775e-009,-121.93478,76.515213
7.79e-009,-123.14027,120.6357
7.805e-009,-123.00956,169.63692
7.82e-009,-121.435,-145.10793
7.835e-009,-119.38753,-107.23115
7.85e-009,-117.49388,-74.805656
7.865e-009,-115.9205,-45.662487
7.88e-009,-114.67618,-18.520443
7.895e-009,-113.73978,7.2940445
7.91e-009,-113.09288,32.117249
7.925e-009,-112.72893,56.078075
7.94e-009,-112.65501,79.145561
7.955e-009,-112.89378,101.11185
7.97e-009,-113.48334,121.4893
7.985e-009,-114.46843,139.25778
8e-009,-115.83527,152.31142
8.015e-009,-117.2173,157.00319
8.03e-009,-117.32104,152.43112
8.045e-009,-115.26512,149.73058
8.06e-009,-112.34887,157.00304
8.075e-009,-109.59839,171.57404
8.09e-009,-107.22538,-169.86736
8.105e-009,-105.2049,-149.08624
8.12e-009,-103.48077,-126.95374
8.135e-009,-102.00521,-103.91553
8.15e-009,-100.7429,-80.204391
8.165e-009,-99.668686,-55.939648
8.18e-009,-98.765152,-31.169237
8.195e-009,-98.020294,-5.8911939
8.21e-009,-97.42598,19.941399
8.225e-009,-96.976105,46.421322
8.24e-009,-96.664383,73.696777
8.255e-009,-96.480453,101.98425
8.27e-009,-96.402832,131.58182
8.285e-009,-96.386452,162.86078
8.3e-009,-96.344482,-163.81262
8.315e-009,-96.134842,-128.31166
8.33e-009,-95.585114,-91.129639
8.345e-009,-94.583923,-53.534645
8.36e-009,-93.167587,-17.016794
8.375e-009,-91.486954,17.519545
8.39e-009,-89.701538,49.938038
8.405e-009,-87.920197,80.529915
8.42e-009,-86.2006,109.6884
8.435e-009,-84.567436,137.76205
8.45e-009,-83.02784,165.02103
8.465e-009,-81.580589,-168.33549
8.48e-009,-80.220909,-142.16251
8.495e-009,-78.942825,-116.35434
8.51e-009,-77.740227,-90.833221
8.525e-009,-76.607368,-65.541229
8.54e-009,-75.539017,-40.434597
8.555e-009,-74.530518,-15.479871
8.57e-009,-73.577751,9.3489275
8.585e-009,-72.677071,34.072124
8.6e-009,-71.825287,58.705868
8.615e-009,-71.019577,83.263069
8.63e-009,-70.257439,107.7542
8.645e-009,-69.536674,132.18776
8.66e-009,-68.855316,156.57077
8.675e-009,-68.211624,-179.09103
8.69e-009,-67.604042,-154.79279
8.705e-009,-67.031189,-130.5305
8.72e-009,-66.491806,-106.3008
8.735e-009,-65.984787,-82.100868
8.75e-009,-65.509132,-57.928303
8.765e-009,-65.063942,-33.781101
8.78e-009,-64.648407,-9.6575613
8.795e-009,-64.26181,14.443734
8.81e-009,-63.903507,38.523987
8.825e-009,-63.57291,62.58419
8.84e-009,-63.269512,86.625145
8.855e-009,-62.992855,110.64751
8.87e-009,-62.742531,134.65181
8.885e-009,-62.5182,158.63843
8.9e-009,-62.31955,-177.3924
8.915e-009,-62.146328,-153.44046
8.93e-009,-61.998318,-129.50572
8.945e-009,-61.875355,-105.58823
8.96e-009,-61.777306,-81.688148
8.975e-009,-61.704075,-57.805679
8.99e-009,-61.655624,-33.941177
9.005e-009,-61.631939,-10.095077
9.02e-009,-61.633045,13.732096
9.035e-009,-61.659016,37.539684
9.05e-009,-61.709965,61.326931
9.065e-009,-61.786045,85.092934
9.08e-009,-61.887459,108.83669
9.095e-009,-62.01445,132.55699
9.11e-009,-62.167316,156.25253
9.125e-009,-62.346405,179.92174
9.14e-009,-62.552128,-156.43715
9.155e-009,-62.784943,-132.8261
9.17e-009,-63.045387,-109.24745
9.185e-009,-63.334072,-85.703796
9.2e-009,-63.651684,-62.19817
9.215e-009,-63.998993,-38.734047
9.23e-009,-64.376884,-15.315465
9.245e-009,-64.786346,8.0528841
9.26e-009,-65.228493,31.365513
9.275e-009,-65.704575,54.615967
9.29e-009,-66.216011,77.796593
9.305e-009,-66.764397,100.89828
9.32e-009,-67.35154,123.91007
9.335e-009,-67.979462,146.81868
9.35e-009,-68.650459,169.60786
9.365e-009,-69.367119,-167.74243
9.38e-009,-70.132324,-145.25717
9.395e-009,-70.949287,-122.96787
9.41e-009,-71.821495,-100.91471
9.425e-009,-72.75267,-79.149475
9.44e-009,-73.746513,-57.739586
9.455e-009,-74.806282,-36.773746
9.47e-009,-75.933884,-16.369219
9.485e-009,-77.12812,3.3192208
9.5e-009,-78.381508,22.090397
9.515e-009,-79.674583,39.694443
9.53e-009,-80.967148,55.853241
9.545e-009,-82.187721,70.336617
9.56e-009,-83.23027,83.129501
9.575e-009,-83.976372,94.649963
9.59e-009,-84.351379,105.80154
9.605e-009,-84.374039,117.64538
9.62e-009,-84.143089,130.91942
9.635e-009,-83.777206,145.85689
9.65e-009,-83.370132,162.33595
9.665e-009,-82.980331,-179.90637
9.68e-009,-82.638817,-161.14336
9.695e-009,-82.359406,-141.60796
9.71e-009,-82.146393,-121.48386
9.725e-009,-81.999077,-100.91145
9.74e-009,-81.91436,-79.996994
9.755e-009,-81.888054,-58.820942
9.77e-009,-81.915604,-37.444572
9.785e-009,-81.992386,-15.91484
9.8e-009,-82.113838,5.7322831
9.815e-009,-82.27552,27.469215
9.83e-009,-82.473106,49.275135
9.845e-009,-82.702347,71.134758
9.86e-009,-82.959038,93.037529
9.875e-009,-83.239021,114.97715
9.89e-009,-83.538139,136.95103
9.905e-009,-83.852249,158.9603
9.92e-009,-84.177208,-178.99077
9.935e-009,-84.508926,-156.8947
9.95e-009,-84.843369,-134.74133
9.965e-009,-85.176628,-112.51819
9.98e-009,-85.504951,-90.211098
9.995e-009,-85.824776,-67.804771
1.001e-008,-86.132835,-45.283798
1.0025e-008,-86.42614,-22.633509
1.004e-008,-86.702057,0.15900362
1.0055e-008,-86.958313,23.103964
1.007e-008,-87.193069,46.208065
1.0085e-008,-87.4049,69.473785
1.01e-008,-87.592865,92.89917
1.0115e-008,-87.756546,116.47752
1.013e-008,-87.896027,140.19783
1.0145e-008,-88.011986,164.04539
1.016e-008,-88.105659,-171.99744
1.0175e-008,-88.178833,-147.95015
1.019e-008,-88.233803,-123.83314
1.0205e-008,-88.273354,-99.666397
1.022e-008,-88.300591,-75.468842
1.0235e-008,-88.318924,-51.25724
1.025e-008,-88.331932,-27.046038
1.0265e-008,-88.343246,-2.8467474
1.028e-008,-88.356499,21.331898
1.0295e-008,-88.375259,45.484135
1.031e-008,-88.402931,69.606857
1.0325e-008,-88.442787,93.699387
1.034e-008,-88.49794,117.76334
1.0355e-008,-88.571312,141.80228
1.037e-008,-88.665718,165.82162
1.0385e-008,-88.783829,-170.17163
1.04e-008,-88.928253,-146.16884
1.0415e-008,-89.101547,-122.15974
1.043e-008,-89.30629,-98.132423
1.0445e-008,-89.54512,-74.073006
1.046e-008,-89.82077,-49.965363
1.0475e-008,-90.136154,-25.790419
1.049e-008,-90.4944,-1.5256208
1.0505e-008,-90.898903,22.856276
1.052e-008,-91.353394,47.388798
1.0535e-008,-91.861885,72.113686
1.055e-008,-92.428726,97.084061
1.0565e-008,-93.058403,122.36849
1.058e-008,-93.755211,148.0571
1.0595e-008,-94.522423,174.26933
1.061e-008,-95.360779,-158.83505
1.0625e-008,-96.265305,-131.04433
1.064e-008,-97.219536,-102.08661
1.0655e-008,-98.1856,-71.64183
1.067e-008,-99.09095,-39.412598
1.0685e-008,-99.819878,-5.3064694
1.07e-008,-100.23341,30.28524
1.0715e-008,-100.23531,66.364052
1.073e-008,-99.840103,101.68972
1.0745e-008,-99.161728,135.39584
1.076e-008,-98.337883,167.22914
1.0775e-008,-97.474045,-162.64653
1.079e-008,-96.633209,-133.91847
1.0805e-008,-95.846771,-106.27664
1.082e-008,-95.127541,-79.465965
1.0835e-008,-94.478508,-53.290932
1.085e-008,-93.89782,-27.605581
1.0865e-008,-93.381485,-2.3019242
1.088e-008,-92.924728,22.700497
1.0895e-008,-92.522636,47.461788
1.091e-008,-92.170433,72.027313
1.0925e-008,-91.863564,96.431526
1.094e-008,-91.597794,120.70108
1.0955e-008,-91.369095,144.85635
1.097e-008,-91.173676,168.91307
1.0985e-008,-91.007912,-167.11646
1.1e-008,-90.868286,-143.22247
1.1015e-008,-90.751411,-119.39767
1.103e-008,-90.653954,-95.636047
1.1045e-008,-90.572632,-71.932899
1.106e-008,-90.504189,-48.284168
1.1075e-008,-90.445457,-24.686665
1.109e-008,-90.393265,-1.1370958
1.1105e-008,-90.344566,22.367455
1.112e-008,-90.296379,45.830257
1.1135e-008,-90.245934,69.254707
1.115e-008,-90.190575,92.644798
1.1165e-008,-90.127953,116.00488
1.118e-008,-90.055984,139.33983
1.1195e-008,-89.972961,162.65503
1.121e-008,-89.877525,-174.04375
1.1225e-008,-89.768776,-150.75052
1.124e-008,-89.646233,-127.45916
1.1255e-008,-89.509842,-104.16369
1.127e-008,-89.360008,-80.858383
1.1285e-008,-89.19751,-57.537945
1.13e-008,-89.023483,-34.197735
1.1315e-008,-88.839363,-10.833772
1.133e-008,-88.646843,12.557153
