!CSV A.01.01
!Keysight Technologies,N5227B,US58420762,A.13.80.08
!Date: Monday, November 20, 2023 17:01:31
!Source: Standard

BEGIN CH1_DATA
Time(s),S21(DB),S21(DEG)
5e-009,-109.14823,-120.55556
5.015e-009,-108.47641,-94.233185
5.03e-009,-108.00578,-68.212051
5.045e-009,-107.72208,-42.377171
5.06e-009,-107.61897,-16.644836
5.075e-009,-107.69653,9.0540018
5.09e-009,-107.96274,34.786488
5.105e-009,-108.43331,60.632526
5.12e-009,-109.13554,86.698341
5.135e-009,-110.11304,113.14924
5.15e-009,-111.43746,140.28278
5.165e-009,-113.22683,168.69444
5.18e-009,-115.68438,-160.16841
5.195e-009,-119.1111,-122.04596
5.21e-009,-122.97456,-63.418118
5.225e-009,-121.92339,13.487
5.24e-009,-117.74989,64.07859
5.255e-009,-114.46972,99.365669
5.27e-009,-112.07265,129.42113
5.285e-009,-110.27697,157.29953
5.3e-009,-108.90887,-175.90468
5.315e-009,-107.86777,-149.7086
5.33e-009,-107.09286,-123.87422
5.345e-009,-106.54758,-98.26162
5.36e-009,-106.21039,-72.785019
5.375e-009,-106.07099,-47.380291
5.39e-009,-106.12811,-21.997602
5.405e-009,-106.38931,3.4134383
5.42e-009,-106.87282,28.910221
5.435e-009,-107.61065,54.573395
5.45e-009,-108.65697,80.531006
5.465e-009,-110.10397,107.02367
5.48e-009,-112.11889,134.57698
5.495e-009,-115.03827,164.62483
5.51e-009,-119.60685,-157.27576
5.525e-009,-125.34473,-80.608292
5.54e-009,-120.47788,7.2545428
5.555e-009,-115.30138,48.489712
5.57e-009,-111.96304,79.358482
5.585e-009,-109.62263,107.2747
5.6e-009,-107.89539,134.00424
5.615e-009,-106.59453,160.16573
5.63e-009,-105.6194,-173.96346
5.645e-009,-104.9118,-148.23427
5.66e-009,-104.4376,-122.55078
5.675e-009,-104.1779,-96.839058
5.69e-009,-104.12498,-71.028313
5.705e-009,-104.28036,-45.039101
5.72e-009,-104.65472,-18.768776
5.735e-009,-105.26915,7.935966
5.75e-009,-106.1582,35.321095
5.765e-009,-107.37358,63.81562
5.78e-009,-108.98683,94.251633
5.795e-009,-111.06783,128.36649
5.81e-009,-113.51407,169.86583
5.825e-009,-115.30963,-136.4332
5.84e-009,-114.54877,-78.216537
5.855e-009,-112.14265,-31.062626
5.87e-009,-109.81685,6.250988
5.885e-009,-107.97778,38.593788
5.9e-009,-106.60493,68.526306
5.915e-009,-105.63255,97.277954
5.93e-009,-105.01349,125.52554
5.945e-009,-104.7233,153.7363
5.96e-009,-104.75704,-177.65256
5.975e-009,-105.12465,-148.09311
5.99e-009,-105.83881,-116.73539
6.005e-009,-106.87347,-82.126587
6.02e-009,-108.01788,-41.988098
6.035e-009,-108.57446,5.2327552
6.05e-009,-107.64316,54.956562
