!CSV A.01.01
!Keysight Technologies,N5227B,US58420762,A.13.80.08
!Date: Monday, November 20, 2023 15:22:51
!Source: Standard

BEGIN CH1_DATA
Time(s),S21(DB),S21(DEG)
1e-008,-121.44929,75.051941
1.001e-008,-121.00725,91.620438
1.002e-008,-120.62953,107.84653
1.003e-008,-120.30959,123.78221
1.004e-008,-120.04223,139.47334
1.005e-008,-119.82232,154.94965
1.006e-008,-119.64577,170.24329
1.007e-008,-119.50824,-174.62901
1.008e-008,-119.40633,-159.64758
1.009e-008,-119.33743,-144.79185
1.01e-008,-119.29832,-130.04855
1.011e-008,-119.28718,-115.39958
1.012e-008,-119.30183,-100.8322
1.013e-008,-119.34064,-86.327324
1.014e-008,-119.40276,-71.865196
1.015e-008,-119.48748,-57.432003
1.016e-008,-119.59451,-43.007561
1.017e-008,-119.72424,-28.570148
1.018e-008,-119.87759,-14.095733
1.019e-008,-120.05605,0.43427345
1.02e-008,-120.2612,15.045121
1.021e-008,-120.4966,29.765108
1.022e-008,-120.76467,44.624294
1.023e-008,-121.07026,59.654728
1.024e-008,-121.41808,74.893074
1.025e-008,-121.81374,90.389458
1.026e-008,-122.26316,106.19965
1.027e-008,-122.77406,122.40132
1.028e-008,-123.35456,139.0864
1.029e-008,-124.01178,156.39059
1.03e-008,-124.75137,174.50787
1.031e-008,-125.57433,-166.30978
1.032e-008,-126.46932,-145.69241
1.033e-008,-127.39492,-123.17524
1.034e-008,-128.25832,-98.273232
1.035e-008,-128.89235,-70.759789
1.036e-008,-129.07942,-41.251492
1.037e-008,-128.69443,-11.41263
1.038e-008,-127.81615,16.928932
1.039e-008,-126.65262,42.861973
1.04e-008,-125.3934,66.436691
1.041e-008,-124.15119,88.108589
1.042e-008,-122.98016,108.37411
1.043e-008,-121.89756,127.61201
1.044e-008,-120.90775,146.11366
1.045e-008,-120.00624,164.07637
1.046e-008,-119.18784,-178.35381
1.047e-008,-118.44528,-161.07887
1.048e-008,-117.77287,-144.02214
1.049e-008,-117.16546,-127.13039
1.05e-008,-116.61829,-110.36062
1.051e-008,-116.12722,-93.682144
1.052e-008,-115.68877,-77.068306
1.053e-008,-115.30022,-60.502342
1.054e-008,-114.95933,-43.966301
1.055e-008,-114.66393,-27.446331
1.056e-008,-114.41248,-10.931572
1.057e-008,-114.20375,5.5889158
1.058e-008,-114.03664,22.12575
1.059e-008,-113.91027,38.686668
1.06e-008,-113.82413,55.282181
1.061e-008,-113.77805,71.919395
1.062e-008,-113.77161,88.611519
1.063e-008,-113.80496,105.36765
1.064e-008,-113.87801,122.19942
1.065e-008,-113.99132,139.11952
1.066e-008,-114.14514,156.14594
1.067e-008,-114.33984,173.29401
1.068e-008,-114.57571,-169.41373
1.069e-008,-114.8535,-151.95264
1.07e-008,-115.17319,-134.29347
1.071e-008,-115.53455,-116.40005
1.072e-008,-115.9369,-98.231094
1.073e-008,-116.37866,-79.734192
1.074e-008,-116.85619,-60.854061
1.075e-008,-117.36423,-41.523258
1.076e-008,-117.89352,-21.66976
1.077e-008,-118.43134,-1.220493
1.078e-008,-118.95786,19.883919
1.079e-008,-119.4486,41.675087
1.08e-008,-119.87281,64.129425
1.081e-008,-120.19811,87.143715
1.082e-008,-120.39743,110.52026
1.083e-008,-120.45592,133.99371
1.084e-008,-120.37571,157.26709
1.085e-008,-120.1753,-179.91069
1.086e-008,-119.88457,-157.71822
1.087e-008,-119.53591,-136.24472
1.088e-008,-119.15935,-115.49739
1.089e-008,-118.7793,-95.440231
1.09e-008,-118.41412,-76.010666
1.091e-008,-118.07638,-57.14101
1.092e-008,-117.77506,-38.761272
1.093e-008,-117.51502,-20.814285
1.094e-008,-117.3007,-3.2484212
1.095e-008,-117.1339,13.977776
1.096e-008,-117.01575,30.897341
1.097e-008,-116.94711,47.534637
1.098e-008,-116.9287,63.904945
1.099e-008,-116.96053,80.020035
1.1e-008,-117.04322,95.886383
1.101e-008,-117.17668,111.4965
1.102e-008,-117.3613,126.84604
1.103e-008,-117.59734,141.91962
1.104e-008,-117.88475,156.69269
1.105e-008,-118.2232,171.13579
1.106e-008,-118.61132,-174.78862
1.107e-008,-119.04723,-161.13333
1.108e-008,-119.52703,-147.95609
1.109e-008,-120.04441,-135.32704
1.11e-008,-120.58872,-123.32504
1.111e-008,-121.14538,-112.02276
1.112e-008,-121.69157,-101.48668
1.113e-008,-122.19865,-91.735634
1.114e-008,-122.63248,-82.731277
1.115e-008,-122.95937,-74.331711
1.116e-008,-123.15163,-66.294617
1.117e-008,-123.2001,-58.318096
1.118e-008,-123.11298,-50.089893
1.119e-008,-122.91781,-41.363289
1.12e-008,-122.64962,-31.988518
1.121e-008,-122.34428,-21.916254
1.122e-008,-122.03271,-11.170833
1.123e-008,-121.73953,0.17807744
1.124e-008,-121.48233,12.052285
1.125e-008,-121.27416,24.356348
1.126e-008,-121.1244,37.013832
1.127e-008,-121.04017,49.937199
1.128e-008,-121.02625,63.062481
1.129e-008,-121.08838,76.317574
1.13e-008,-121.23157,89.633507
1.131e-008,-121.4613,102.94181
1.132e-008,-121.78407,116.1683
1.133e-008,-122.2091,129.21774
1.134e-008,-122.74435,141.97487
1.135e-008,-123.40185,154.28181
1.136e-008,-124.19236,165.91301
1.137e-008,-125.12685,176.53986
1.138e-008,-126.20171,-174.34132
1.139e-008,-127.38284,-167.45219
1.14e-008,-128.55341,-163.72493
1.141e-008,-129.44028,-163.77251
1.142e-008,-129.65427,-166.58105
1.143e-008,-129.02153,-169.00583
1.144e-008,-127.79293,-168.20921
1.145e-008,-126.34856,-163.63152
1.146e-008,-124.92458,-156.0321
1.147e-008,-123.61613,-146.30579
1.148e-008,-122.44841,-135.12505
1.149e-008,-121.4186,-122.94817
1.15e-008,-120.51641,-110.06911
