!CSV A.01.01
!Keysight Technologies,N5227B,US58420762,A.13.80.08
!Date: Monday, November 20, 2023 14:49:48
!Source: Standard

BEGIN CH1_DATA
Time(s),S21(DB),S21(DEG)
1e-008,-128.94731,59.265285
1.001e-008,-124.76247,85.799149
1.002e-008,-121.81148,106.59754
1.003e-008,-119.56915,125.30474
1.004e-008,-117.77951,143.04414
1.005e-008,-116.30621,160.23952
1.006e-008,-115.06886,177.0947
1.007e-008,-114.01637,-166.27408
1.008e-008,-113.11454,-149.81618
1.009e-008,-112.33963,-133.48373
1.01e-008,-111.67442,-117.25714
1.011e-008,-111.10591,-101.12198
1.012e-008,-110.62526,-85.069084
1.013e-008,-110.22448,-69.094086
1.014e-008,-109.89885,-53.194302
1.015e-008,-109.64378,-37.370907
1.016e-008,-109.45681,-21.62932
1.017e-008,-109.33539,-5.9721293
1.018e-008,-109.27856,9.5892353
1.019e-008,-109.28612,25.047367
1.02e-008,-109.35793,40.384823
1.021e-008,-109.49476,55.580841
1.022e-008,-109.69826,70.615089
1.023e-008,-109.97006,85.451271
1.024e-008,-110.31332,100.05078
1.025e-008,-110.73026,114.35743
1.026e-008,-111.22404,128.30087
1.027e-008,-111.79765,141.7838
1.028e-008,-112.45116,154.67955
1.029e-008,-113.18266,166.81647
1.03e-008,-113.98154,177.97742
1.031e-008,-114.82291,-172.1084
1.032e-008,-115.65787,-163.731
1.033e-008,-116.40079,-157.08871
1.034e-008,-116.93389,-152.09192
1.035e-008,-117.13924,-148.13951
1.036e-008,-116.96649,-144.17863
1.037e-008,-116.46699,-139.15866
1.038e-008,-115.76065,-132.48199
1.039e-008,-114.96574,-124.06139
1.04e-008,-114.16793,-114.09899
1.041e-008,-113.41729,-102.88074
1.042e-008,-112.73917,-90.67495
1.043e-008,-112.14549,-77.703003
1.044e-008,-111.63967,-64.128876
1.045e-008,-111.22229,-50.080254
1.046e-008,-110.89271,-35.647743
1.047e-008,-110.64999,-20.900618
1.048e-008,-110.49359,-5.8877015
1.049e-008,-110.42388,9.3554678
1.05e-008,-110.44254,24.804409
1.051e-008,-110.55275,40.446907
1.052e-008,-110.75909,56.277298
1.053e-008,-111.06854,72.30217
1.054e-008,-111.4917,88.539673
1.055e-008,-112.04199,105.02685
1.056e-008,-112.73946,121.82151
1.057e-008,-113.61118,139.0285
1.058e-008,-114.69729,156.82794
1.059e-008,-116.05579,175.54704
1.06e-008,-117.7729,-164.16257
1.061e-008,-119.96796,-140.87679
1.062e-008,-122.71472,-111.11115
1.063e-008,-125.35854,-67.528328
1.064e-008,-125.15196,-12.234258
1.065e-008,-122.22507,30.586514
1.066e-008,-119.2685,60.004871
1.067e-008,-116.86387,83.218651
1.068e-008,-114.92992,103.57227
1.069e-008,-113.34904,122.44283
1.07e-008,-112.03497,140.46001
1.071e-008,-110.93071,157.94833
1.072e-008,-109.99654,175.08675
1.073e-008,-109.2047,-168.01862
1.074e-008,-108.53555,-151.29871
1.075e-008,-107.97471,-134.71111
1.076e-008,-107.51147,-118.22428
1.077e-008,-107.13846,-101.81843
1.078e-008,-106.84988,-85.478828
1.079e-008,-106.64219,-69.195976
1.08e-008,-106.51321,-52.962204
1.081e-008,-106.46188,-36.774128
1.082e-008,-106.48878,-20.628752
1.083e-008,-106.59575,-4.526422
1.084e-008,-106.7858,11.530279
1.085e-008,-107.06399,27.538656
1.086e-008,-107.43687,43.488506
1.087e-008,-107.91444,59.369141
1.088e-008,-108.50961,75.162407
1.089e-008,-109.2407,90.839615
1.09e-008,-110.13348,106.35581
1.091e-008,-111.2251,121.63654
1.092e-008,-112.57329,136.54688
1.093e-008,-114.26901,150.83177
1.094e-008,-116.47184,163.91579
1.095e-008,-119.48736,174.26465
1.096e-008,-123.91373,176.28659
1.097e-008,-128.96246,145.01144
1.098e-008,-125.22197,102.10031
1.099e-008,-120.36475,99.876038
1.1e-008,-117.08414,109.10667
1.101e-008,-114.72862,121.79288
1.102e-008,-112.9386,135.92288
1.103e-008,-111.53183,150.78967
1.104e-008,-110.40566,166.08717
1.105e-008,-109.49877,-178.3338
1.106e-008,-108.77138,-162.55792
1.107e-008,-108.19796,-146.63097
1.108e-008,-107.76118,-130.5808
1.109e-008,-107.44978,-114.4203
1.11e-008,-107.2569,-98.154945
1.111e-008,-107.17967,-81.781548
1.112e-008,-107.21818,-65.291367
1.113e-008,-107.37595,-48.66428
1.114e-008,-107.66003,-31.872713
1.115e-008,-108.08161,-14.869194
1.116e-008,-108.65771,2.4170444
1.117e-008,-109.41267,20.101126
1.118e-008,-110.38211,38.373219
1.119e-008,-111.61652,57.568748
1.12e-008,-113.18896,78.335526
1.121e-008,-115.18906,102.02866
1.122e-008,-117.63691,131.6929
1.123e-008,-119.94321,173.02574
1.124e-008,-119.98471,-135.37616
1.125e-008,-117.52039,-92.398079
1.126e-008,-114.74953,-61.702454
1.127e-008,-112.41082,-37.492371
1.128e-008,-110.51131,-16.429125
1.129e-008,-108.96159,2.9687271
1.13e-008,-107.68741,21.407684
1.131e-008,-106.6363,39.251778
