!CSV A.01.01
!Keysight Technologies,N5227B,US58420762,A.13.80.08
!Date: Monday, November 20, 2023 14:56:27
!Source: Standard

BEGIN CH1_DATA
Time(s),S21(DB),S21(DEG)
1e-008,-122.42556,-167.77049
1.001e-008,-122.6591,-158.87477
1.002e-008,-122.78739,-150.8166
1.003e-008,-122.76414,-143.35628
1.004e-008,-122.56141,-136.11589
1.005e-008,-122.17862,-128.66019
1.006e-008,-121.64433,-120.61122
1.007e-008,-121.00275,-111.7424
1.008e-008,-120.30087,-101.96623
1.009e-008,-119.57854,-91.314445
1.01e-008,-118.86597,-79.866173
1.011e-008,-118.18263,-67.737488
1.012e-008,-117.541,-55.032814
1.013e-008,-116.94802,-41.85088
1.014e-008,-116.40791,-28.27202
1.015e-008,-115.92197,-14.367515
1.016e-008,-115.49047,-0.1897942
1.017e-008,-115.11361,14.210698
1.018e-008,-114.79056,28.799318
1.019e-008,-114.52099,43.542564
1.02e-008,-114.30417,58.418194
1.021e-008,-114.13998,73.400253
1.022e-008,-114.02828,88.474266
1.023e-008,-113.96947,103.6221
1.024e-008,-113.96385,118.82969
1.025e-008,-114.01309,134.08423
1.026e-008,-114.11824,149.37341
1.027e-008,-114.28151,164.68515
1.028e-008,-114.50603,-179.99103
1.029e-008,-114.79536,-164.67108
1.03e-008,-115.15419,-149.36758
1.031e-008,-115.58877,-134.10094
1.032e-008,-116.10641,-118.89007
1.033e-008,-116.71793,-103.76721
1.034e-008,-117.43636,-88.771126
1.035e-008,-118.27944,-73.965523
1.036e-008,-119.27145,-59.433514
1.037e-008,-120.44672,-45.327625
1.038e-008,-121.85381,-31.887829
1.039e-008,-123.56467,-19.590229
1.04e-008,-125.6835,-9.3898258
1.041e-008,-128.32948,-3.5219712
1.042e-008,-131.37419,-7.375093
1.043e-008,-133.09608,-27.269228
1.044e-008,-131.26602,-46.26107
1.045e-008,-128.30183,-49.164368
1.046e-008,-125.77157,-42.794125
1.047e-008,-123.76329,-32.261772
1.048e-008,-122.15641,-19.659248
1.049e-008,-120.85031,-5.9140906
1.05e-008,-119.77466,8.5355835
1.051e-008,-118.88227,23.451151
1.052e-008,-118.1409,38.698002
1.053e-008,-117.52678,54.192253
1.054e-008,-117.02311,69.883942
1.055e-008,-116.61754,85.740227
1.056e-008,-116.30087,101.74168
1.057e-008,-116.0664,117.87594
1.058e-008,-115.90869,134.13849
1.059e-008,-115.82405,150.53004
1.06e-008,-115.81076,167.05728
1.061e-008,-115.86666,-176.26982
1.062e-008,-115.99084,-159.43436
1.063e-008,-116.18372,-142.41302
1.064e-008,-116.44548,-125.17542
1.065e-008,-116.77757,-107.67999
1.066e-008,-117.18046,-89.874161
1.067e-008,-117.65496,-71.685165
1.068e-008,-118.2008,-53.023998
