!CSV A.01.01
!Keysight Technologies,N5227B,US58420762,A.13.80.08
!Date: Monday, November 20, 2023 15:20:09
!Source: Standard

BEGIN CH1_DATA
Time(s),S21(DB),S21(DEG)
1e-008,-122.59129,-173.93799
1.001e-008,-123.36898,-157.31067
1.002e-008,-124.31556,-140.7756
1.003e-008,-125.47937,-124.36695
1.004e-008,-126.93427,-108.0984
1.005e-008,-128.80653,-92.091049
1.006e-008,-131.34529,-76.535522
1.007e-008,-135.14214,-62.218365
1.008e-008,-142.32767,-53.885086
1.009e-008,-149.28465,-169.24316
1.01e-008,-137.41493,-178.31799
1.011e-008,-132.38972,-165.44444
1.012e-008,-129.20171,-150.38063
1.013e-008,-126.87656,-134.66518
1.014e-008,-125.05899,-118.6813
1.015e-008,-123.57867,-102.55238
1.016e-008,-122.34286,-86.334618
1.017e-008,-121.29498,-70.060471
1.018e-008,-120.39655,-53.747066
1.019e-008,-119.62247,-37.403725
1.02e-008,-118.95351,-21.034893
1.021e-008,-118.37637,-4.6394353
1.022e-008,-117.88132,11.778566
1.023e-008,-117.46037,28.22051
1.024e-008,-117.10674,44.68565
1.025e-008,-116.81688,61.18013
1.026e-008,-116.58658,77.705276
1.027e-008,-116.4136,94.264153
1.028e-008,-116.29559,110.8657
1.029e-008,-116.23101,127.50941
1.03e-008,-116.21952,144.20731
1.031e-008,-116.26093,160.96571
1.032e-008,-116.3549,177.79433
1.033e-008,-116.50221,-165.28966
1.034e-008,-116.70406,-148.27579
1.035e-008,-116.96198,-131.13707
1.036e-008,-117.27795,-113.8563
1.037e-008,-117.65379,-96.396889
1.038e-008,-118.09266,-78.719551
1.039e-008,-118.5976,-60.770176
1.04e-008,-119.17178,-42.483009
1.041e-008,-119.8168,-23.760527
1.042e-008,-120.53457,-4.4868064
1.043e-008,-121.32152,15.497536
1.044e-008,-122.1686,36.396149
1.045e-008,-123.05225,58.462498
1.046e-008,-123.92802,81.95816
1.047e-008,-124.71828,107.07664
1.048e-008,-125.31654,133.76991
1.049e-008,-125.6099,161.51215
1.05e-008,-125.54121,-170.61923
1.051e-008,-125.14487,-143.64464
1.052e-008,-124.52332,-118.19292
1.053e-008,-123.79214,-94.435059
1.054e-008,-123.03667,-72.227692
1.055e-008,-122.3103,-51.314091
1.056e-008,-121.64017,-31.433781
1.057e-008,-121.04124,-12.380064
1.058e-008,-120.51614,6.0181975
1.059e-008,-120.06633,23.878729
1.06e-008,-119.68948,41.302635
1.061e-008,-119.38284,58.351517
1.062e-008,-119.14394,75.07283
1.063e-008,-118.97038,91.498032
1.064e-008,-118.8592,107.64726
1.065e-008,-118.80893,123.53635
1.066e-008,-118.81746,139.16068
1.067e-008,-118.88374,154.51704
1.068e-008,-119.0053,169.59065
1.069e-008,-119.18098,-175.63773
1.07e-008,-119.40841,-161.20068
1.071e-008,-119.68465,-147.13524
1.072e-008,-120.0052,-133.49388
1.073e-008,-120.3646,-120.32182
1.074e-008,-120.75237,-107.68891
1.075e-008,-121.15704,-95.649712
1.076e-008,-121.55928,-84.257156
1.077e-008,-121.93676,-73.538445
1.078e-008,-122.26154,-63.463181
1.079e-008,-122.50453,-53.950855
1.08e-008,-122.64005,-44.830727
1.081e-008,-122.65231,-35.856091
1.082e-008,-122.54118,-26.775602
1.083e-008,-122.32024,-17.339005
1.084e-008,-122.01453,-7.3702669
1.085e-008,-121.65318,3.2261882
1.086e-008,-121.26461,14.483655
1.087e-008,-120.87312,26.381809
1.088e-008,-120.49616,38.864887
1.089e-008,-120.14889,51.879929
1.09e-008,-119.84003,65.357094
1.091e-008,-119.57704,79.244858
1.092e-008,-119.36409,93.494308
1.093e-008,-119.20531,108.06173
1.094e-008,-119.10305,122.91665
1.095e-008,-119.05975,138.03383
1.096e-008,-119.07795,153.39249
1.097e-008,-119.15982,168.9901
1.098e-008,-119.30856,-175.17856
1.099e-008,-119.52751,-159.10593
1.1e-008,-119.8214,-142.77631
1.101e-008,-120.19517,-126.1598
1.102e-008,-120.65495,-109.21127
1.103e-008,-121.20891,-91.859367
