!CSV A.01.01
!Keysight Technologies,N5227B,US58420762,A.13.80.08
!Date: Monday, November 20, 2023 15:04:07
!Source: Standard

BEGIN CH1_DATA
Time(s),S21(DB),S21(DEG)
1e-008,-119.1191,129.60609
1.001e-008,-120.02385,138.34822
1.002e-008,-120.91865,145.01897
1.003e-008,-121.66966,149.29854
1.004e-008,-122.08499,151.44588
1.005e-008,-122.00261,152.65875
1.006e-008,-121.41934,154.69551
1.007e-008,-120.49212,158.78847
1.008e-008,-119.41241,165.22798
1.009e-008,-118.31747,173.70877
1.01e-008,-117.27949,-176.23022
1.011e-008,-116.32904,-164.99806
1.012e-008,-115.47581,-152.911
1.013e-008,-114.71956,-140.19608
1.014e-008,-114.05588,-127.02342
1.015e-008,-113.47931,-113.51192
1.016e-008,-112.98442,-99.752861
1.017e-008,-112.56615,-85.815277
1.018e-008,-112.22031,-71.753464
1.019e-008,-111.94344,-57.612968
1.02e-008,-111.73218,-43.431152
1.021e-008,-111.58456,-29.242571
1.022e-008,-111.49886,-15.078768
1.023e-008,-111.47337,-0.971807
1.024e-008,-111.50703,13.046232
1.025e-008,-111.59904,26.940779
1.026e-008,-111.74863,40.67318
1.027e-008,-111.95463,54.199123
1.028e-008,-112.21557,67.468239
1.029e-008,-112.52903,80.423042
1.03e-008,-112.89118,92.994995
1.031e-008,-113.29558,105.10838
1.032e-008,-113.73219,116.6806
1.033e-008,-114.18615,127.62694
1.034e-008,-114.63596,137.87773
1.035e-008,-115.05343,147.39722
1.036e-008,-115.40385,156.21545
1.037e-008,-115.65192,164.45947
1.038e-008,-115.76862,172.35667
1.039e-008,-115.74096,-179.78362
1.04e-008,-115.57563,-171.64107
1.041e-008,-115.2983,-162.95064
1.042e-008,-114.9439,-153.54691
1.043e-008,-114.54932,-143.36385
1.044e-008,-114.14686,-132.41563
1.045e-008,-113.76205,-120.75662
1.046e-008,-113.41359,-108.46304
1.047e-008,-113.11536,-95.614052
1.048e-008,-112.87701,-82.277939
1.049e-008,-112.70588,-68.517838
1.05e-008,-112.60806,-54.38052
1.051e-008,-112.58922,-39.903469
1.052e-008,-112.65522,-25.110123
1.053e-008,-112.81296,-10.011915
1.054e-008,-113.07104,5.3922391
1.055e-008,-113.44035,21.124182
1.056e-008,-113.93484,37.226624
1.057e-008,-114.5741,53.777016
1.058e-008,-115.3836,70.911789
1.059e-008,-116.39862,88.865868
1.06e-008,-117.66666,108.06499
1.061e-008,-119.24415,129.319
1.062e-008,-121.16763,154.25957
1.063e-008,-123.28258,-173.96582
1.064e-008,-124.68864,-132.03571
1.065e-008,-123.93583,-86.378326
1.066e-008,-121.63202,-49.35038
1.067e-008,-119.19049,-21.181005
1.068e-008,-117.061,1.9637661
1.069e-008,-115.26583,22.431723
