!CSV A.01.01
!Keysight Technologies,N5227B,US58420762,A.13.80.08
!Date: Monday, November 20, 2023 16:32:58
!Source: Standard

BEGIN CH1_DATA
Time(s),S21(DB),S21(DEG)
1e-008,-111.62862,55.195141
1.001e-008,-111.45705,71.574677
1.002e-008,-111.32249,87.94677
1.003e-008,-111.22389,104.31781
1.004e-008,-111.16041,120.69313
1.005e-008,-111.13145,137.07692
1.006e-008,-111.13647,153.47195
1.007e-008,-111.17527,169.88518
1.008e-008,-111.24753,-173.6787
1.009e-008,-111.35296,-157.21539
1.01e-008,-111.49194,-140.71788
1.011e-008,-111.66427,-124.17933
1.012e-008,-111.87038,-107.59241
1.013e-008,-112.11017,-90.949158
1.014e-008,-112.38422,-74.239204
1.015e-008,-112.69286,-57.451176
1.016e-008,-113.03625,-40.571285
1.017e-008,-113.41502,-23.586298
1.018e-008,-113.82926,-6.4749684
1.019e-008,-114.2789,10.783517
1.02e-008,-114.76373,28.212177
1.021e-008,-115.28336,45.841244
1.022e-008,-115.83596,63.705231
1.023e-008,-116.41943,81.842278
1.024e-008,-117.02972,100.29626
1.025e-008,-117.66167,119.11211
1.026e-008,-118.30603,138.33891
1.027e-008,-118.9519,158.01746
1.028e-008,-119.5844,178.17752
1.029e-008,-120.18414,-161.17271
1.03e-008,-120.73004,-140.07414
1.031e-008,-121.20026,-118.60371
1.032e-008,-121.57764,-96.912857
1.033e-008,-121.85033,-75.174744
1.034e-008,-122.01826,-53.599815
1.035e-008,-122.09033,-32.369167
1.036e-008,-122.08509,-11.637612
1.037e-008,-122.02243,8.5029573
1.038e-008,-121.92514,28.006079
1.039e-008,-121.81107,46.864552
1.04e-008,-121.69667,65.105125
1.041e-008,-121.59239,82.765205
1.042e-008,-121.50777,99.8759
1.043e-008,-121.44759,116.48318
1.044e-008,-121.41467,132.62134
1.045e-008,-121.41004,148.32179
1.046e-008,-121.4351,163.61168
1.047e-008,-121.48848,178.51065
1.048e-008,-121.5682,-166.95863
1.049e-008,-121.67165,-152.78477
1.05e-008,-121.79655,-138.94794
1.051e-008,-121.93998,-125.44304
1.052e-008,-122.09851,-112.24699
1.053e-008,-122.26888,-99.350883
1.054e-008,-122.44829,-86.732315
1.055e-008,-122.6339,-74.380203
1.056e-008,-122.82374,-62.270973
1.057e-008,-123.01558,-50.385818
1.058e-008,-123.20977,-38.705875
1.059e-008,-123.40599,-27.221479
1.06e-008,-123.60486,-15.918644
1.061e-008,-123.80753,-4.7999663
1.062e-008,-124.01672,6.1375566
1.063e-008,-124.233,16.863205
1.064e-008,-124.45729,27.358562
1.065e-008,-124.68783,37.577316
1.066e-008,-124.923,47.468132
1.067e-008,-125.1552,56.97459
1.068e-008,-125.37387,66.045128
1.069e-008,-125.5622,74.624268
1.07e-008,-125.70069,82.713356
1.071e-008,-125.76262,90.336349
1.072e-008,-125.72346,97.605095
1.073e-008,-125.56303,104.69884
1.074e-008,-125.27323,111.84904
1.075e-008,-124.85821,119.29061
1.076e-008,-124.33707,127.24002
1.077e-008,-123.7349,135.82489
1.078e-008,-123.08097,145.11473
1.079e-008,-122.40136,155.11304
1.08e-008,-121.71678,165.78642
1.081e-008,-121.04377,177.07097
1.082e-008,-120.39484,-171.09579
1.083e-008,-119.77747,-158.78154
1.084e-008,-119.19701,-146.04402
1.085e-008,-118.65701,-132.94354
1.086e-008,-118.15969,-119.51927
1.087e-008,-117.70615,-105.81326
1.088e-008,-117.29694,-91.861244
1.089e-008,-116.93241,-77.688858
1.09e-008,-116.61245,-63.318089
1.091e-008,-116.33769,-48.768875
1.092e-008,-116.10806,-34.056057
1.093e-008,-115.92383,-19.192411
1.094e-008,-115.78545,-4.1861048
1.095e-008,-115.69384,10.957038
1.096e-008,-115.64959,26.230564
1.097e-008,-115.65422,41.636806
1.098e-008,-115.70911,57.176537
1.099e-008,-115.81644,72.853798
1.1e-008,-115.97838,88.676552
1.101e-008,-116.19817,104.6608
1.102e-008,-116.47954,120.82594
1.103e-008,-116.82677,137.19844
1.104e-008,-117.24551,153.81239
1.105e-008,-117.74187,170.72908
1.106e-008,-118.32306,-171.98511
1.107e-008,-118.99783,-154.22142
1.108e-008,-119.7744,-135.82983
1.109e-008,-120.66001,-116.58614
1.11e-008,-121.65558,-96.165794
1.111e-008,-122.74419,-74.107422
1.112e-008,-123.86994,-49.787151
1.113e-008,-124.89461,-22.593782
1.114e-008,-125.5743,7.5591965
1.115e-008,-125.64459,39.378056
1.116e-008,-125.04791,70.41703
1.117e-008,-123.995,98.80619
1.118e-008,-122.76057,124.18432
1.119e-008,-121.52151,147.0574
1.12e-008,-120.36021,168.07835
1.121e-008,-119.30503,-172.23468
1.122e-008,-118.36025,-153.49388
1.123e-008,-117.51927,-135.4509
1.124e-008,-116.77454,-117.92873
1.125e-008,-116.1172,-100.80735
1.126e-008,-115.53919,-83.998772
1.127e-008,-115.03378,-67.445168
1.128e-008,-114.59478,-51.101646
1.129e-008,-114.21764,-34.938942
1.13e-008,-113.89797,-18.931639
1.131e-008,-113.6325,-3.0646379
1.132e-008,-113.41807,12.673071
1.133e-008,-113.25248,28.288855
1.134e-008,-113.13361,43.786724
1.135e-008,-113.05956,59.168713
1.136e-008,-113.02908,74.432297
1.137e-008,-113.04116,89.575172
1.138e-008,-113.09425,104.59312
1.139e-008,-113.18764,119.47632
1.14e-008,-113.32014,134.21655
1.141e-008,-113.49107,148.80176
1.142e-008,-113.69924,163.21785
1.143e-008,-113.94305,177.44791
1.144e-008,-114.2211,-168.52602
1.145e-008,-114.53152,-154.72519
1.146e-008,-114.87125,-141.17111
1.147e-008,-115.23659,-127.88712
1.148e-008,-115.62328,-114.89616
1.149e-008,-116.02557,-102.22019
1.15e-008,-116.43587,-89.872604
1.151e-008,-116.84595,-77.863304
1.152e-008,-117.24621,-66.18409
1.153e-008,-117.62634,-54.813438
1.154e-008,-117.97575,-43.703602
1.155e-008,-118.28607,-32.790207
1.156e-008,-118.55169,-21.986689
1.157e-008,-118.77065,-11.193343
1.158e-008,-118.94502,-0.30952591
1.159e-008,-119.08192,10.762428
1.16e-008,-119.19141,22.102634
1.161e-008,-119.28665,33.767532
1.162e-008,-119.3811,45.801472
1.163e-008,-119.48865,58.224865
1.164e-008,-119.62374,71.047112
1.165e-008,-119.79919,84.271088
1.166e-008,-120.0276,97.89431
1.167e-008,-120.3225,111.91933
1.168e-008,-120.69732,126.35944
1.169e-008,-121.16662,141.2375
1.17e-008,-121.7485,156.60677
1.171e-008,-122.46453,172.55812
1.172e-008,-123.3421,-170.75131
1.173e-008,-124.41533,-153.04919
1.174e-008,-125.72778,-133.83516
1.175e-008,-127.31655,-112.17554
1.176e-008,-129.16508,-86.304848
1.177e-008,-130.97963,-53.356468
1.178e-008,-131.78633,-12.260768
1.179e-008,-130.70682,29.193739
1.18e-008,-128.55199,62.792286
1.181e-008,-126.33131,89.310745
1.182e-008,-124.36409,111.63933
1.183e-008,-122.67586,131.6125
1.184e-008,-121.22778,150.20485
1.185e-008,-119.97857,167.942
1.186e-008,-118.89394,-174.88072
1.187e-008,-117.94711,-158.08543
1.188e-008,-117.1177,-141.56143
1.189e-008,-116.39083,-125.2331
1.19e-008,-115.75425,-109.05324
1.191e-008,-115.19882,-92.988655
1.192e-008,-114.71745,-77.014526
1.193e-008,-114.30404,-61.114738
1.194e-008,-113.95438,-45.276134
