!CSV A.01.01
!Keysight Technologies,N5227B,US58420762,A.13.80.08
!Date: Monday, November 20, 2023 16:15:07
!Source: Standard

BEGIN CH1_DATA
Time(s),S21(DB),S21(DEG)
1e-008,-119.42693,-23.774828
1.001e-008,-119.12046,-8.3135796
1.002e-008,-118.84695,7.2326784
1.003e-008,-118.60574,22.868713
1.004e-008,-118.39634,38.593689
1.005e-008,-118.21712,54.411739
1.006e-008,-118.06782,70.32309
1.007e-008,-117.94753,86.333786
1.008e-008,-117.85602,102.44678
1.009e-008,-117.79253,118.66864
1.01e-008,-117.7562,135.00165
1.011e-008,-117.74658,151.45871
1.012e-008,-117.76309,168.04463
1.013e-008,-117.80474,-175.23029
1.014e-008,-117.87042,-158.3571
1.015e-008,-117.95886,-141.32314
1.016e-008,-118.06905,-124.11338
1.017e-008,-118.19832,-106.71828
1.018e-008,-118.34519,-89.121399
1.019e-008,-118.50594,-71.310043
1.02e-008,-118.67773,-53.268497
1.021e-008,-118.85578,-34.98605
1.022e-008,-119.03551,-16.455231
1.023e-008,-119.2107,2.3270972
1.024e-008,-119.37498,21.360456
1.025e-008,-119.52176,40.629196
1.026e-008,-119.64389,60.112843
1.027e-008,-119.73476,79.77491
1.028e-008,-119.78901,99.569565
1.029e-008,-119.8028,119.44113
1.03e-008,-119.77383,139.32991
1.031e-008,-119.70345,159.16873
1.032e-008,-119.59301,178.90143
1.033e-008,-119.44807,-161.52228
1.034e-008,-119.27383,-142.14954
1.035e-008,-119.07767,-123.00568
1.036e-008,-118.86571,-104.11237
1.037e-008,-118.64521,-85.476715
1.038e-008,-118.42175,-67.100929
1.039e-008,-118.20098,-48.974854
1.04e-008,-117.98762,-31.09337
1.041e-008,-117.78534,-13.441794
1.042e-008,-117.59722,3.9936683
1.043e-008,-117.42578,21.228943
1.044e-008,-117.27338,38.275906
1.045e-008,-117.14119,55.148907
1.046e-008,-117.03057,71.859467
1.047e-008,-116.94224,88.421806
1.048e-008,-116.87738,104.84335
1.049e-008,-116.83633,121.13514
1.05e-008,-116.8195,137.30479
1.051e-008,-116.82712,153.36017
1.052e-008,-116.85984,169.30751
1.053e-008,-116.91762,-174.84641
1.054e-008,-117.00113,-159.0983
1.055e-008,-117.11028,-143.4442
1.056e-008,-117.24551,-127.87677
1.057e-008,-117.40755,-112.39498
1.058e-008,-117.59632,-96.995712
1.059e-008,-117.81282,-81.677338
1.06e-008,-118.05744,-66.433983
1.061e-008,-118.33101,-51.267181
1.062e-008,-118.63474,-36.170601
1.063e-008,-118.9697,-21.14724
1.064e-008,-119.33704,-6.1916647
1.065e-008,-119.73901,8.698741
1.066e-008,-120.17757,23.525637
1.067e-008,-120.65548,38.286392
1.068e-008,-121.17572,52.992157
1.069e-008,-121.74308,67.636848
1.07e-008,-122.3624,82.230492
1.071e-008,-123.04095,96.769814
1.072e-008,-123.78627,111.26468
1.073e-008,-124.61026,125.71324
1.074e-008,-125.52882,140.12196
1.075e-008,-126.56165,154.49413
1.076e-008,-127.73837,168.83434
1.077e-008,-129.10359,-176.85916
1.078e-008,-130.72466,-162.56915
1.079e-008,-132.71753,-148.29665
1.08e-008,-135.30133,-134.04973
1.081e-008,-138.97954,-119.82905
1.082e-008,-145.44389,-105.70234
1.083e-008,-165.52675,90.897766
1.084e-008,-143.93774,103.25678
1.085e-008,-138.31909,117.45225
1.086e-008,-134.96703,131.71793
1.087e-008,-132.57845,146.01547
1.088e-008,-130.73257,160.35606
1.089e-008,-129.23579,174.72929
1.09e-008,-127.98278,-170.87198
1.091e-008,-126.91319,-156.42642
1.092e-008,-125.9858,-141.95129
1.093e-008,-125.1739,-127.4311
1.094e-008,-124.45874,-112.86826
1.095e-008,-123.82576,-98.26474
1.096e-008,-123.26499,-83.61454
1.097e-008,-122.76862,-68.91729
1.098e-008,-122.33041,-54.173374
1.099e-008,-121.94636,-39.383827
1.1e-008,-121.6123,-24.542187
1.101e-008,-121.32573,-9.6537046
1.102e-008,-121.08504,5.288229
1.103e-008,-120.88871,20.276278
1.104e-008,-120.73562,35.319542
1.105e-008,-120.62534,50.414837
1.106e-008,-120.55793,65.566063
1.107e-008,-120.53372,80.770714
1.108e-008,-120.55316,96.035103
1.109e-008,-120.61774,111.35976
1.11e-008,-120.72867,126.753
1.111e-008,-120.8885,142.21588
1.112e-008,-121.09961,157.75592
1.113e-008,-121.36503,173.38101
1.114e-008,-121.68925,-170.89261
1.115e-008,-122.07755,-155.05614
1.116e-008,-122.53617,-139.0836
1.117e-008,-123.07345,-122.94854
1.118e-008,-123.69951,-106.60852
1.119e-008,-124.42887,-90.00367
1.12e-008,-125.27813,-73.050179
1.121e-008,-126.27033,-55.608204
1.122e-008,-127.43605,-37.457283
1.123e-008,-128.81558,-18.217154
1.124e-008,-130.45424,2.7887511
1.125e-008,-132.38416,26.879641
1.126e-008,-134.50595,56.4622
1.127e-008,-136.2243,94.614105
1.128e-008,-136.28252,138.62201
1.129e-008,-134.59348,177.56866
1.13e-008,-132.41219,-152.14015
1.131e-008,-130.39708,-127.59324
1.132e-008,-128.67258,-106.2417
1.133e-008,-127.21214,-86.708603
1.134e-008,-125.96972,-68.266907
1.135e-008,-124.90413,-50.522968
1.136e-008,-123.98503,-33.238987
1.137e-008,-123.18842,-16.277279
1.138e-008,-122.49663,0.45906386
1.139e-008,-121.89568,17.030159
1.14e-008,-121.37537,33.483356
1.141e-008,-120.92741,49.846642
1.142e-008,-120.5453,66.149178
1.143e-008,-120.22404,82.40477
1.144e-008,-119.95928,98.634033
1.145e-008,-119.74799,114.84792
1.146e-008,-119.58747,131.05736
1.147e-008,-119.47625,147.27342
1.148e-008,-119.41248,163.50841
1.149e-008,-119.39542,179.77031
1.15e-008,-119.42453,-163.92795
1.151e-008,-119.49976,-147.57356
1.152e-008,-119.62115,-131.15483
1.153e-008,-119.78911,-114.65343
1.154e-008,-120.00436,-98.05378
1.155e-008,-120.26873,-81.330109
1.156e-008,-120.58264,-64.455864
1.157e-008,-120.94836,-47.395954
1.158e-008,-121.3674,-30.110029
1.159e-008,-121.84167,-12.537511
1.16e-008,-122.37173,5.3842263
1.161e-008,-122.95779,23.746775
1.162e-008,-123.59819,42.661266
1.163e-008,-124.28551,62.276039
1.164e-008,-125.00536,82.749504
1.165e-008,-125.73301,104.27724
1.166e-008,-126.42307,127.02558
1.167e-008,-127.01102,151.07458
1.168e-008,-127.41553,176.28316
1.169e-008,-127.56395,-157.78551
1.17e-008,-127.4223,-131.80891
1.171e-008,-127.01566,-106.50051
1.172e-008,-126.41448,-82.328941
1.173e-008,-125.69906,-59.470798
1.174e-008,-124.93666,-37.865788
1.175e-008,-124.17362,-17.357107
1.176e-008,-123.43704,2.2529573
1.177e-008,-122.74166,21.133839
1.178e-008,-122.09367,39.433289
1.179e-008,-121.49603,57.269386
1.18e-008,-120.94746,74.737961
1.181e-008,-120.44682,91.909233
1.182e-008,-119.99107,108.84375
1.183e-008,-119.57776,125.59029
1.184e-008,-119.20451,142.18387
1.185e-008,-118.86871,158.65916
1.186e-008,-118.56775,175.03931
1.187e-008,-118.29994,-168.64717
1.188e-008,-118.06315,-152.38461
